video_id,video_name,frame_name,timestamp,action_triplet,L-O_triplet,L-O_action_verb_id,L-O_action_verb_class,L-O_action_bbox,left_hand_bbox,O1_class,O1_bbox,R-O_triplet,R-O_action_verb id,R-O_action_verb class,R-O_action_bbox,right_hand_bbox,O2_class,O2_bbox,O-O_triplet,O-O_action_verb_id,O-O_action_verb_class,O-O_action_bbox,subject_class,subject_bbox,object_class,object_bbox,clip_id,clip_name,action_verb triplet,action_verb triplet_id
86,k_86,img_000517.jpg,20.68,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 299.49631435174376, 'y': 2.6853146853146854, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 297.5180381837052, 'y': 0, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 59.45536322747714, 'height': 196.62180098761803}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 56.62480677217519, 'height': 197.5260949576739}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000518.jpg,20.72,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 299.49631435174376, 'y': 2.6853146853146854, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 297.5180381837052, 'y': 0, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 59.45536322747714, 'height': 196.62180098761803}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 56.62480677217519, 'height': 197.5260949576739}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000519.jpg,20.76,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 299.49631435174376, 'y': 2.6853146853146854, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 297.5180381837052, 'y': 0, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 59.45536322747714, 'height': 196.62180098761803}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 56.62480677217519, 'height': 197.5260949576739}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000520.jpg,20.8,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 299.49631435174376, 'y': 2.6853146853146854, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 297.5180381837052, 'y': 0, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 59.45536322747714, 'height': 196.62180098761803}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 56.62480677217519, 'height': 197.5260949576739}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000521.jpg,20.84,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 59.45536322747714, 'height': 196.62180098761803}","['utility-knife-body', 'cut-slice', 'half-apple-middle']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 56.62480677217519, 'height': 197.5260949576739}",half-apple-middle,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000522.jpg,20.88,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-middle']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-middle,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000523.jpg,20.92,"[{""L-O_triple1"":""(hand_left,press-on,apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-middle']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",apple-middle,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000524.jpg,20.96,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000525.jpg,21,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 95.71214392803597}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000526.jpg,21.04,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 88.99885721474925}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-middle']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-middle,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2275,k_86_24,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000527.jpg,21.08,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,touch,chopping-board_edge)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'touch', 'chopping-board-edge']",33,touch,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 88.99885721474925}",chopping-board-edge,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2276,k_86_25,"['press-on', 'touch', 'cut-slice']",340
86,k_86,img_000528.jpg,21.12,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 137.45127436281862, 'height': 88.99885721474925}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000529.jpg,21.16,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 136.1086170201613, 'height': 80.9429131588052}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000530.jpg,21.2,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 132.75197366351793, 'height': 84.97088518677722}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000531.jpg,21.24,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 132.75197366351793, 'height': 84.97088518677722}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000532.jpg,21.28,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 133.401970914072, 'width': 295.4689996232083, 'height': 181.76154451673838}","{'x': 385.28394543986747, 'y': 133.85307346326834, 'width': 254.71605456013253, 'height': 179.66848743460432}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 132.75197366351793, 'height': 84.97088518677722}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000533.jpg,21.32,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 142.12924364134471, 'width': 297.4829856371943, 'height': 173.03427178946566}","{'x': 385.28394543986747, 'y': 144.59433220452706, 'width': 254.71605456013253, 'height': 168.92722869334557}",half-apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 134.09463100617526, 'height': 97.0548012706933}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-middle']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-middle,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000534.jpg,21.36,"[{""L-O_triple1"":""(hand_left,press-on,apple_head)"",""O-O_triple3"":""(utility-knife_body,cut-slice,half-apple_head)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-head']",8,press-on,"{'x': 341.10169462150617, 'y': 142.12924364134471, 'width': 297.4829856371943, 'height': 173.03427178946566}","{'x': 385.28394543986747, 'y': 144.59433220452706, 'width': 254.71605456013253, 'height': 168.92722869334557}",apple-head,"{'x': 340.8695652173913, 'y': 161.19940029985005, 'width': 106.50674662668669, 'height': 118.74062968515742}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 285.3984122538417, 'y': 1.3426573426573427, 'width': 136.19517513970285, 'height': 247.02396340006106}","{'x': 285.4341220997891, 'y': 0.6713286713286714, 'width': 134.09463100617526, 'height': 97.0548012706933}",utility-knife-handlee,"{'x': 348.8389511537936, 'y': 52.12711126954005, 'width': 42.67214644426036, 'height': 197.96445833027536}","['utility-knife-body', 'cut-slice', 'half-apple-head']",25,cut-slice,"{'x': 340.6627898417372, 'y': 48.759661391240336, 'width': 107.21472211998528, 'height': 233.69304379830692}",utility-knife-body,"{'x': 348.6551343393448, 'y': 53.07736474052264, 'width': 42.52690467427309, 'height': 196.85476628634524}",half-apple-head,"{'x': 340.5567905778432, 'y': 163.73352962826644, 'width': 103.7662127346338, 'height': 115.83599558336401}",2277,k_86_26,"['press-on', 'hold-in', 'cut-slice']",316
